Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
1780,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2198,2647,2458,99.17,23 Nov 2025
1781,Vellore,vellore_arakkonam,Onion,Local,FAQ,1647,2014,1808,186.44,23 Oct 2025
1782,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2426,3049,2717,68.32,23 Oct 2025
1783,Vellore,vellore_market,Onion,Local,FAQ,1643,2048,1892,174.83,23 Oct 2025
1784,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1755,2228,2038,100.17,23 Oct 2025
1785,Vellore,vellore_arakkonam,Onion,Local,FAQ,1999,2440,2271,95.65,23 Sep 2025
1786,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1503,1765,1640,129.09,23 Sep 2025
1787,Vellore,vellore_market,Onion,Local,FAQ,1436,1678,1556,166.28,23 Sep 2025
1788,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1284,1600,1451,161.66,23 Sep 2025
1789,Vellore,vellore_arakkonam,Onion,Local,FAQ,1921,2374,2141,219.98,24 Apr 2025
1790,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2589,3159,2790,108.59,24 Apr 2025
1791,Vellore,vellore_market,Onion,Local,FAQ,1913,2426,2147,262.4,24 Apr 2025
1792,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2235,2755,2421,132.33,24 Apr 2025
1793,Vellore,vellore_arakkonam,Onion,Local,FAQ,2530,3073,2809,138.96,24 Apr 2026
1794,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2501,3148,2845,109.54,24 Apr 2026
1795,Vellore,vellore_market,Onion,Local,FAQ,2300,2944,2619,143.21,24 Apr 2026
1796,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2183,2754,2471,127.28,24 Apr 2026
1797,Vellore,vellore_arakkonam,Onion,Local,FAQ,1790,2276,2057,109.51,24 Aug 2025
1798,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1497,1958,1706,105.58,24 Aug 2025
1799,Vellore,vellore_market,Onion,Local,FAQ,1592,1985,1840,101.1,24 Aug 2025
1800,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1721,2105,1962,71.23,24 Aug 2025
1801,Vellore,vellore_arakkonam,Onion,Local,FAQ,2345,2998,2634,189.45,24 Dec 2025
1802,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2325,2852,2531,142.79,24 Dec 2025
1803,Vellore,vellore_market,Onion,Local,FAQ,2270,2674,2461,225.32,24 Dec 2025
1804,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2179,2734,2452,118.63,24 Dec 2025
1805,Vellore,vellore_arakkonam,Onion,Local,FAQ,3031,3633,3384,132.84,24 Feb 2025
1806,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2209,2782,2544,197.89,24 Feb 2025
1807,Vellore,vellore_market,Onion,Local,FAQ,2626,3091,2846,200.74,24 Feb 2025
1808,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1894,2321,2040,300.07,24 Feb 2025
1809,Vellore,vellore_arakkonam,Onion,Local,FAQ,2483,3068,2830,186.37,24 Feb 2026
1810,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2067,2749,2402,221.86,24 Feb 2026
1811,Vellore,vellore_market,Onion,Local,FAQ,2556,3151,2766,158.85,24 Feb 2026
1812,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2749,3372,3038,127.41,24 Feb 2026
1813,Vellore,vellore_arakkonam,Onion,Local,FAQ,2323,2736,2506,275.02,24 Jan 2025
1814,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2733,3270,3024,108.23,24 Jan 2025
1815,Vellore,vellore_market,Onion,Local,FAQ,2300,2865,2607,210.06,24 Jan 2025
1816,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2019,2416,2196,210.35,24 Jan 2025
1817,Vellore,vellore_arakkonam,Onion,Local,FAQ,1865,2311,2072,297.42,24 Jan 2026
1818,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2365,2908,2621,184.85,24 Jan 2026
1819,Vellore,vellore_market,Onion,Local,FAQ,2599,3264,2854,138.93,24 Jan 2026
1820,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2383,3044,2716,150.35,24 Jan 2026
1821,Vellore,vellore_arakkonam,Onion,Local,FAQ,1936,2434,2234,121.21,24 Jul 2025
1822,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1977,2405,2152,90.54,24 Jul 2025
1823,Vellore,vellore_market,Onion,Local,FAQ,1418,1740,1601,138.41,24 Jul 2025
1824,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1858,2269,2065,70.83,24 Jul 2025
1825,Vellore,vellore_arakkonam,Onion,Local,FAQ,2267,2745,2468,73.26,24 Jul 2026
1826,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2041,2570,2340,54.58,24 Jul 2026
1827,Vellore,vellore_market,Onion,Local,FAQ,1494,1884,1651,131.22,24 Jul 2026
1828,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1720,2210,1952,100.21,24 Jul 2026
1829,Vellore,vellore_arakkonam,Onion,Local,FAQ,2407,2994,2653,86.75,24 Jun 2025
1830,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1956,2381,2135,89.03,24 Jun 2025
1831,Vellore,vellore_market,Onion,Local,FAQ,1830,2189,2040,130.95,24 Jun 2025
1832,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1761,2131,1931,98.04,24 Jun 2025
1833,Vellore,vellore_arakkonam,Onion,Local,FAQ,1844,2278,2117,138.59,24 Jun 2026
1834,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1952,2464,2175,88.17,24 Jun 2026
1835,Vellore,vellore_market,Onion,Local,FAQ,2030,2570,2291,110.64,24 Jun 2026
1836,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2441,3156,2808,39.88,24 Jun 2026
1837,Vellore,vellore_arakkonam,Onion,Local,FAQ,2314,2794,2580,221.83,24 Mar 2025
1838,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2591,3094,2806,136.73,24 Mar 2025
1839,Vellore,vellore_market,Onion,Local,FAQ,2946,3737,3360,117.81,24 Mar 2025
1840,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2465,2908,2667,149.93,24 Mar 2025
1841,Vellore,vellore_arakkonam,Onion,Local,FAQ,2401,3059,2683,207.59,24 Mar 2026
1842,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2305,2903,2644,161.08,24 Mar 2026
1843,Vellore,vellore_market,Onion,Local,FAQ,2424,2983,2712,182.9,24 Mar 2026
1844,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2104,2649,2354,159.1,24 Mar 2026
1845,Vellore,vellore_arakkonam,Onion,Local,FAQ,2091,2724,2419,157.84,24 May 2025
1846,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2094,2690,2342,119.74,24 May 2025
1847,Vellore,vellore_market,Onion,Local,FAQ,2223,2829,2538,104.76,24 May 2025
1848,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2153,2649,2375,104.62,24 May 2025
1849,Vellore,vellore_arakkonam,Onion,Local,FAQ,2343,2945,2607,125.87,24 May 2026
1850,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2065,2547,2268,122.19,24 May 2026
1851,Vellore,vellore_market,Onion,Local,FAQ,1766,2178,1924,216.89,24 May 2026
1852,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2029,2444,2213,103.25,24 May 2026
1853,Vellore,vellore_arakkonam,Onion,Local,FAQ,1762,2103,1907,225.83,24 Nov 2025
1854,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2045,2470,2243,157.52,24 Nov 2025
1855,Vellore,vellore_market,Onion,Local,FAQ,1951,2334,2163,177.09,24 Nov 2025
1856,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2014,2466,2216,125.35,24 Nov 2025
1857,Vellore,vellore_arakkonam,Onion,Local,FAQ,1706,2099,1840,158.08,24 Oct 2025
1858,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1706,2183,1960,141.87,24 Oct 2025
1859,Vellore,vellore_market,Onion,Local,FAQ,1554,1923,1730,187.78,24 Oct 2025
1860,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2002,2401,2211,85.24,24 Oct 2025
1861,Vellore,vellore_arakkonam,Onion,Local,FAQ,1829,2242,2028,118.78,24 Sep 2025
1862,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1685,2074,1817,110.38,24 Sep 2025
1863,Vellore,vellore_market,Onion,Local,FAQ,1448,1766,1633,137.14,24 Sep 2025
1864,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1464,1877,1700,112.49,24 Sep 2025
1865,Vellore,vellore_arakkonam,Onion,Local,FAQ,2103,2555,2262,193.68,25 Apr 2025
1866,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2064,2520,2338,151.45,25 Apr 2025
1867,Vellore,vellore_market,Onion,Local,FAQ,2655,3090,2860,139.35,25 Apr 2025
1868,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2280,2810,2561,116.94,25 Apr 2025
1869,Vellore,vellore_arakkonam,Onion,Local,FAQ,2717,3346,2992,139.25,25 Apr 2026
1870,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2184,2745,2476,146.21,25 Apr 2026
1871,Vellore,vellore_market,Onion,Local,FAQ,1991,2502,2259,195.63,25 Apr 2026
1872,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2157,2742,2428,126.15,25 Apr 2026
1873,Vellore,vellore_arakkonam,Onion,Local,FAQ,1836,2158,2004,124.77,25 Aug 2025
1874,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1557,1915,1761,103.27,25 Aug 2025
1875,Vellore,vellore_market,Onion,Local,FAQ,1404,1762,1603,131.59,25 Aug 2025
1876,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1797,2206,1966,77.27,25 Aug 2025
1877,Vellore,vellore_arakkonam,Onion,Local,FAQ,2256,2880,2556,207.18,25 Dec 2025
1878,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2111,2678,2376,177.82,25 Dec 2025
1879,Vellore,vellore_market,Onion,Local,FAQ,2582,3256,2837,154.15,25 Dec 2025
1880,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1877,2370,2084,164.27,25 Dec 2025
1881,Vellore,vellore_arakkonam,Onion,Local,FAQ,3063,3816,3390,133.13,25 Feb 2025
1882,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2477,3131,2750,155.84,25 Feb 2025
1883,Vellore,vellore_market,Onion,Local,FAQ,2666,3303,2952,213.78,25 Feb 2025
1884,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2428,3032,2710,144.83,25 Feb 2025
1885,Vellore,vellore_arakkonam,Onion,Local,FAQ,2458,3143,2787,202.48,25 Feb 2026
1886,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2460,2970,2663,205.8,25 Feb 2026
1887,Vellore,vellore_market,Onion,Local,FAQ,2206,2711,2432,232.75,25 Feb 2026
1888,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,3093,3794,3487,91.22,25 Feb 2026
1889,Vellore,vellore_arakkonam,Onion,Local,FAQ,2474,2964,2748,216.34,25 Jan 2025
1890,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1999,2509,2184,248.69,25 Jan 2025
1891,Vellore,vellore_market,Onion,Local,FAQ,2485,3089,2817,191.04,25 Jan 2025
1892,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2331,2818,2611,137.08,25 Jan 2025
1893,Vellore,vellore_arakkonam,Onion,Local,FAQ,2065,2616,2285,250.57,25 Jan 2026
1894,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2543,3169,2788,167.74,25 Jan 2026
1895,Vellore,vellore_market,Onion,Local,FAQ,2652,3176,2907,138.49,25 Jan 2026
1896,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2660,3432,3003,121.11,25 Jan 2026
1897,Vellore,vellore_arakkonam,Onion,Local,FAQ,1837,2223,1981,164.03,25 Jul 2025
1898,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1873,2340,2058,94.18,25 Jul 2025
1899,Vellore,vellore_market,Onion,Local,FAQ,1549,1858,1725,103.33,25 Jul 2025
1900,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1636,2088,1830,88.48,25 Jul 2025
1901,Vellore,vellore_arakkonam,Onion,Local,FAQ,1952,2332,2100,103.74,25 Jul 2026
1902,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2145,2735,2418,55.24,25 Jul 2026
1903,Vellore,vellore_market,Onion,Local,FAQ,1595,1866,1742,115.65,25 Jul 2026
1904,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2077,2595,2299,72.35,25 Jul 2026
1905,Vellore,vellore_arakkonam,Onion,Local,FAQ,2145,2640,2311,120.55,25 Jun 2025
1906,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1906,2353,2072,96.23,25 Jun 2025
1907,Vellore,vellore_market,Onion,Local,FAQ,2034,2448,2252,108.49,25 Jun 2025
1908,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2139,2607,2430,64.4,25 Jun 2025
1909,Vellore,vellore_arakkonam,Onion,Local,FAQ,2365,2877,2593,83.76,25 Jun 2026
1910,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1913,2352,2088,108.11,25 Jun 2026
1911,Vellore,vellore_market,Onion,Local,FAQ,1825,2387,2086,136.31,25 Jun 2026
1912,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2138,2715,2446,61.14,25 Jun 2026
1913,Vellore,vellore_arakkonam,Onion,Local,FAQ,2291,2856,2500,245.64,25 Mar 2025
1914,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1862,2348,2132,246.94,25 Mar 2025
1915,Vellore,vellore_market,Onion,Local,FAQ,2697,3312,3006,147.45,25 Mar 2025
1916,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2414,2918,2640,149.88,25 Mar 2025
1917,Vellore,vellore_arakkonam,Onion,Local,FAQ,2674,3329,2998,154.35,25 Mar 2026
1918,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2569,3291,2967,119.92,25 Mar 2026
1919,Vellore,vellore_market,Onion,Local,FAQ,2637,3210,2960,138.54,25 Mar 2026
1920,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2282,2680,2474,152.11,25 Mar 2026
1921,Vellore,vellore_arakkonam,Onion,Local,FAQ,1974,2433,2267,163.27,25 May 2025
1922,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2049,2507,2324,129.99,25 May 2025
1923,Vellore,vellore_market,Onion,Local,FAQ,1872,2371,2067,157.56,25 May 2025
1924,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1932,2269,2078,132.57,25 May 2025
1925,Vellore,vellore_arakkonam,Onion,Local,FAQ,2423,2891,2615,107.97,25 May 2026
1926,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2021,2470,2229,132.0,25 May 2026
1927,Vellore,vellore_market,Onion,Local,FAQ,1921,2328,2167,160.88,25 May 2026
1928,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1842,2311,2108,130.77,25 May 2026
1929,Vellore,vellore_arakkonam,Onion,Local,FAQ,2187,2700,2386,143.71,25 Nov 2025
1930,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1876,2331,2034,179.09,25 Nov 2025
1931,Vellore,vellore_market,Onion,Local,FAQ,1608,2039,1811,282.37,25 Nov 2025
1932,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1569,1974,1808,197.72,25 Nov 2025
1933,Vellore,vellore_arakkonam,Onion,Local,FAQ,1552,1808,1683,178.38,25 Oct 2025
1934,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2113,2544,2288,105.83,25 Oct 2025
1935,Vellore,vellore_market,Onion,Local,FAQ,1584,1871,1725,191.72,25 Oct 2025
1936,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1690,2073,1935,118.06,25 Oct 2025
1937,Vellore,vellore_arakkonam,Onion,Local,FAQ,1613,1869,1746,141.76,25 Sep 2025
1938,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1380,1722,1551,167.44,25 Sep 2025
1939,Vellore,vellore_market,Onion,Local,FAQ,1468,1804,1593,142.98,25 Sep 2025
1940,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1652,2059,1807,103.03,25 Sep 2025
1941,Vellore,vellore_arakkonam,Onion,Local,FAQ,2286,2821,2512,150.82,26 Apr 2025
1942,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2137,2630,2368,155.39,26 Apr 2025
1943,Vellore,vellore_market,Onion,Local,FAQ,2386,2992,2708,147.39,26 Apr 2025
1944,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2755,3539,3127,63.91,26 Apr 2025
1945,Vellore,vellore_arakkonam,Onion,Local,FAQ,2174,2596,2422,230.8,26 Apr 2026
1946,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2219,2776,2531,133.49,26 Apr 2026
1947,Vellore,vellore_market,Onion,Local,FAQ,2391,2900,2592,135.12,26 Apr 2026
1948,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2297,2746,2513,111.21,26 Apr 2026
1949,Vellore,vellore_arakkonam,Onion,Local,FAQ,1561,1998,1776,134.34,26 Aug 2025
1950,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1397,1762,1622,117.67,26 Aug 2025
1951,Vellore,vellore_market,Onion,Local,FAQ,1545,1859,1702,129.38,26 Aug 2025
1952,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1767,2137,1906,89.26,26 Aug 2025
1953,Vellore,vellore_arakkonam,Onion,Local,FAQ,2512,3157,2817,187.8,26 Dec 2025
1954,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2124,2648,2455,166.24,26 Dec 2025
1955,Vellore,vellore_market,Onion,Local,FAQ,2235,2783,2573,192.8,26 Dec 2025
1956,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1884,2291,2044,166.63,26 Dec 2025
1957,Vellore,vellore_arakkonam,Onion,Local,FAQ,2789,3584,3147,151.94,26 Feb 2025
1958,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2279,2788,2454,204.51,26 Feb 2025
1959,Vellore,vellore_market,Onion,Local,FAQ,2304,2960,2627,260.8,26 Feb 2025
1960,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2196,2796,2513,177.17,26 Feb 2025
1961,Vellore,vellore_arakkonam,Onion,Local,FAQ,2708,3507,3060,179.33,26 Feb 2026
1962,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2255,2790,2496,227.04,26 Feb 2026
1963,Vellore,vellore_market,Onion,Local,FAQ,1990,2616,2301,289.68,26 Feb 2026
1964,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2788,3470,3085,116.91,26 Feb 2026
1965,Vellore,vellore_arakkonam,Onion,Local,FAQ,2457,2934,2733,206.07,26 Jan 2025
1966,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2331,2779,2575,166.04,26 Jan 2025
1967,Vellore,vellore_market,Onion,Local,FAQ,1935,2466,2238,325.3,26 Jan 2025
1968,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1976,2467,2280,177.23,26 Jan 2025
1969,Vellore,vellore_arakkonam,Onion,Local,FAQ,1859,2279,2005,303.05,26 Jan 2026
1970,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2522,2931,2713,160.01,26 Jan 2026
1971,Vellore,vellore_market,Onion,Local,FAQ,2024,2581,2326,225.0,26 Jan 2026
1972,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2809,3570,3138,114.08,26 Jan 2026
1973,Vellore,vellore_arakkonam,Onion,Local,FAQ,1743,2182,2011,143.52,26 Jul 2025
1974,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1909,2486,2195,73.64,26 Jul 2025
1975,Vellore,vellore_market,Onion,Local,FAQ,1428,1775,1545,131.13,26 Jul 2025
1976,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1686,2109,1879,90.85,26 Jul 2025
1977,Vellore,vellore_arakkonam,Onion,Local,FAQ,1757,2324,2029,107.54,26 Jul 2026
1978,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1797,2208,2044,87.6,26 Jul 2026
1979,Vellore,vellore_market,Onion,Local,FAQ,1665,2031,1833,101.17,26 Jul 2026
1980,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1789,2072,1932,112.03,26 Jul 2026
1981,Vellore,vellore_arakkonam,Onion,Local,FAQ,2251,2654,2441,100.63,26 Jun 2025
1982,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2000,2517,2308,74.34,26 Jun 2025
1983,Vellore,vellore_market,Onion,Local,FAQ,2217,2704,2399,85.96,26 Jun 2025
1984,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1806,2316,2032,89.15,26 Jun 2025
1985,Vellore,vellore_arakkonam,Onion,Local,FAQ,1653,2176,1905,163.68,26 Jun 2026
1986,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2148,2602,2395,85.02,26 Jun 2026
1987,Vellore,vellore_market,Onion,Local,FAQ,1825,2262,2037,138.62,26 Jun 2026
1988,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1666,1978,1825,122.99,26 Jun 2026
1989,Vellore,vellore_arakkonam,Onion,Local,FAQ,2391,2973,2744,207.36,26 Mar 2025
1990,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2469,3110,2823,145.83,26 Mar 2025
1991,Vellore,vellore_market,Onion,Local,FAQ,2561,3259,2978,137.16,26 Mar 2025
1992,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2080,2638,2363,164.66,26 Mar 2025
1993,Vellore,vellore_arakkonam,Onion,Local,FAQ,2586,3176,2920,169.14,26 Mar 2026
1994,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2528,3102,2898,120.32,26 Mar 2026
1995,Vellore,vellore_market,Onion,Local,FAQ,2323,2802,2540,177.01,26 Mar 2026
1996,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2048,2493,2273,173.18,26 Mar 2026
1997,Vellore,vellore_arakkonam,Onion,Local,FAQ,2398,2800,2614,111.64,26 May 2025
1998,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2489,3055,2705,89.77,26 May 2025
1999,Vellore,vellore_market,Onion,Local,FAQ,1824,2147,1986,164.1,26 May 2025
2000,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2015,2567,2320,107.94,26 May 2025
2001,Vellore,vellore_arakkonam,Onion,Local,FAQ,1926,2434,2180,181.22,26 May 2026
2002,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2090,2572,2288,128.96,26 May 2026
2003,Vellore,vellore_market,Onion,Local,FAQ,1826,2163,2010,191.02,26 May 2026
2004,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2222,2721,2538,95.62,26 May 2026
2005,Vellore,vellore_arakkonam,Onion,Local,FAQ,1933,2280,2085,199.17,26 Nov 2025
2006,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1974,2533,2286,134.04,26 Nov 2025
2007,Vellore,vellore_market,Onion,Local,FAQ,1585,1964,1810,269.55,26 Nov 2025
2008,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1913,2485,2214,128.87,26 Nov 2025
2009,Vellore,vellore_arakkonam,Onion,Local,FAQ,1583,1974,1753,185.13,26 Oct 2025
2010,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1883,2233,2056,146.73,26 Oct 2025
2011,Vellore,vellore_market,Onion,Local,FAQ,1766,2225,1984,147.95,26 Oct 2025
2012,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1823,2231,1983,101.54,26 Oct 2025
2013,Vellore,vellore_arakkonam,Onion,Local,FAQ,1534,1932,1774,134.19,26 Sep 2025
2014,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1677,2031,1855,95.3,26 Sep 2025
2015,Vellore,vellore_market,Onion,Local,FAQ,1294,1567,1440,167.85,26 Sep 2025
2016,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1627,1907,1759,102.05,26 Sep 2025
2017,Vellore,vellore_arakkonam,Onion,Local,FAQ,2229,2860,2591,127.15,27 Apr 2025
2018,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2231,2714,2516,134.34,27 Apr 2025
2019,Vellore,vellore_market,Onion,Local,FAQ,2235,2759,2422,182.53,27 Apr 2025
2020,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2426,2866,2642,102.64,27 Apr 2025
2021,Vellore,vellore_arakkonam,Onion,Local,FAQ,2967,3607,3192,111.88,27 Apr 2026
2022,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2443,3082,2818,114.17,27 Apr 2026
2023,Vellore,vellore_market,Onion,Local,FAQ,2364,2823,2572,144.17,27 Apr 2026
2024,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2654,3246,2861,74.77,27 Apr 2026
2025,Vellore,vellore_arakkonam,Onion,Local,FAQ,1431,1874,1652,147.91,27 Aug 2025
2026,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1882,2420,2179,59.95,27 Aug 2025
2027,Vellore,vellore_market,Onion,Local,FAQ,1454,1712,1575,152.62,27 Aug 2025
2028,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1785,2259,1991,75.24,27 Aug 2025
2029,Vellore,vellore_arakkonam,Onion,Local,FAQ,2588,3212,2816,196.98,27 Dec 2025
2030,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2068,2679,2386,171.54,27 Dec 2025
2031,Vellore,vellore_market,Onion,Local,FAQ,2258,2730,2480,207.73,27 Dec 2025
2032,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2342,2881,2663,101.8,27 Dec 2025
2033,Vellore,vellore_arakkonam,Onion,Local,FAQ,2745,3378,3018,159.09,27 Feb 2025
2034,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2595,3202,2879,138.38,27 Feb 2025
2035,Vellore,vellore_market,Onion,Local,FAQ,2305,2824,2634,234.21,27 Feb 2025
2036,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2807,3504,3058,118.22,27 Feb 2025
2037,Vellore,vellore_arakkonam,Onion,Local,FAQ,2162,2771,2437,300.08,27 Feb 2026
2038,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2646,3314,3050,140.22,27 Feb 2026
2039,Vellore,vellore_market,Onion,Local,FAQ,2032,2551,2285,272.43,27 Feb 2026
2040,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2413,3110,2774,151.48,27 Feb 2026
2041,Vellore,vellore_arakkonam,Onion,Local,FAQ,2294,2843,2484,244.77,27 Jan 2025
2042,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2318,3078,2686,156.63,27 Jan 2025
2043,Vellore,vellore_market,Onion,Local,FAQ,2746,3475,3114,152.59,27 Jan 2025
2044,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2377,2997,2737,121.86,27 Jan 2025
2045,Vellore,vellore_arakkonam,Onion,Local,FAQ,2014,2450,2181,257.27,27 Jan 2026
2046,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2467,3067,2736,158.86,27 Jan 2026
2047,Vellore,vellore_market,Onion,Local,FAQ,2122,2762,2460,197.79,27 Jan 2026
2048,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2820,3525,3116,117.22,27 Jan 2026
