Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
02/08/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
05/08/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
06/08/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
10/08/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
13/08/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
15/08/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
17/08/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
14/08/2026,Green Chilli,87,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Green Chilly
06/07/2026,Green Chilli,87,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Green Chilly
09/07/2026,Green Chilli,87,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Green Chilly
21/07/2026,Green Chilli,87,Vellore,Local,Thirupathur APMC,5600,5600,5600.0,Tamil Nadu,Green Chilly
08/07/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,2700,2700,2700.0,Tamil Nadu,Bhindi
14/07/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
13/07/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
11/07/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
20/07/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
28/07/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
24/07/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
25/07/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
29/07/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
10/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
14/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
01/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
03/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
04/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
30/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
10/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
12/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
02/07/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
02/07/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
17/07/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
04/07/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
20/07/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
22/07/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
11/07/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
10/07/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
28/07/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
30/07/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
04/08/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
06/08/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
09/08/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
16/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
08/08/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
10/08/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
15/08/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
22/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
25/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
07/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
08/07/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Cabbage
09/07/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Cabbage
16/07/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Cabbage
31/07/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cabbage
06/08/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cabbage
06/08/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
14/08/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
22/07/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Snakeguard
20/07/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Snakeguard
27/07/2026,Jack Fruit(Ripe),182,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Jack Fruit
03/08/2026,Jack Fruit(Ripe),182,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Jack Fruit
19/08/2026,Jack Fruit(Ripe),182,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Jack Fruit
04/07/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
06/07/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
15/07/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
19/07/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
24/07/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
02/08/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
12/08/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,3400,3400,3400.0,Tamil Nadu,Cabbage
19/08/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Cabbage
19/07/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,5500,5500,5500.0,Tamil Nadu,Knool Khol
29/07/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,5500,5500,5500.0,Tamil Nadu,Knool Khol
03/08/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,5500,5500,5500.0,Tamil Nadu,Knool Khol
05/08/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,5500,5500,5500.0,Tamil Nadu,Knool Khol
06/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Jamun
07/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Jamun
14/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Jamun
15/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Jamun
18/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Jamun
19/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Jamun
22/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Jamun
28/07/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,10000,10000,10000.0,Tamil Nadu,Jamun
02/07/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,4400,4400,4400.0,Tamil Nadu,Cabbage
01/08/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Snakeguard
12/07/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Cabbage
16/08/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,3500,3500,3500.0,Tamil Nadu,Snakeguard
17/08/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Snakeguard
20/07/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
22/07/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
29/07/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
05/08/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
15/08/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,10000,10000,10000.0,Tamil Nadu,Green Peas
06/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
21/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
02/08/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
04/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
27/07/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
22/07/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
23/07/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
25/07/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
23/07/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Deshi
10/08/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2300,2300,2300.0,Tamil Nadu,Deshi
12/08/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2300,2300,2300.0,Tamil Nadu,Deshi
13/08/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2300,2300,2300.0,Tamil Nadu,Deshi
15/08/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2300,2300,2300.0,Tamil Nadu,Deshi
19/08/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2400,2400,2400.0,Tamil Nadu,Deshi
19/08/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
26/07/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
29/07/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
01/08/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
08/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
19/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
21/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
06/07/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
09/07/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
15/07/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
19/07/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
23/07/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
02/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3500,3500,3500.0,Tamil Nadu,Raddish
03/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Raddish
07/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Raddish
15/08/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
17/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Raddish
19/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3500,3500,3500.0,Tamil Nadu,Raddish
22/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Raddish
20/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Raddish
27/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Raddish
29/07/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Raddish
03/08/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3600,3600,3600.0,Tamil Nadu,Raddish
18/07/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
22/07/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
03/08/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
04/08/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
11/08/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
14/08/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
07/07/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
15/07/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
12/08/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Raddish
14/08/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
08/08/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
17/08/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
01/07/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
20/07/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
04/08/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
09/08/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
04/07/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
06/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3400,3400,3400.0,Tamil Nadu,Bellary
04/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3400,3400,3400.0,Tamil Nadu,Bellary
14/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3700,3700,3700.0,Tamil Nadu,Bellary
02/07/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
09/07/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
17/08/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
07/08/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
16/08/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
17/08/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
06/08/2026,Onion,23,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Bellary
07/08/2026,Onion,23,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Bellary
15/08/2026,Onion,23,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Bellary
18/08/2026,Onion,23,Vellore,Local,Thirupathur APMC,4500,4500,4500.0,Tamil Nadu,Bellary
02/07/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
03/07/2026,Potato,24,Vellore,Local,Thirupathur APMC,3400,3400,3400.0,Tamil Nadu,Red Nanital
13/07/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
16/07/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
29/07/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
02/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
21/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
20/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
24/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
27/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
03/08/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
15/08/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
18/08/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
04/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
08/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
12/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
10/07/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
01/08/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
08/08/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
12/08/2026,Potato,24,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Red Nanital
22/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
24/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
29/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
13/08/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,I Sort
18/08/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,I Sort
15/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
18/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
21/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
22/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
26/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
01/08/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
19/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3700,3700,3700.0,Tamil Nadu,Bellary
09/08/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
21/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3700,3700,3700.0,Tamil Nadu,Bellary
30/07/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
23/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3700,3700,3700.0,Tamil Nadu,Bellary
27/07/2026,Banana,19,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Besrai
02/08/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
27/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Bellary
14/08/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
28/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Bellary
05/08/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,22000,22000,22000.0,Tamil Nadu,Green Ginger
06/08/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Green Ginger
10/08/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Green Ginger
11/08/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Green Ginger
12/08/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Green Ginger
19/08/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Green Ginger
18/07/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,24000,24000,24000.0,Tamil Nadu,Green Ginger
26/07/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,22000,22000,22000.0,Tamil Nadu,Green Ginger
29/07/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,22000,22000,22000.0,Tamil Nadu,Green Ginger
28/07/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,22000,22000,22000.0,Tamil Nadu,Green Ginger
17/07/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
30/07/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
27/07/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
05/08/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
07/08/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
08/08/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
02/07/2026,Papaya,72,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Papaya
04/07/2026,Papaya,72,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Papaya
12/08/2026,Water Melon,73,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Water Melon
15/08/2026,Water Melon,73,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Water Melon
09/07/2026,Papaya,72,Vellore,Local,Thirupathur APMC,3500,3500,3500.0,Tamil Nadu,Papaya
16/07/2026,Papaya,72,Vellore,Local,Thirupathur APMC,3500,3500,3500.0,Tamil Nadu,Papaya
23/07/2026,Papaya,72,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Papaya
29/07/2026,Papaya,72,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Papaya
28/07/2026,Papaya,72,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Papaya
01/08/2026,Papaya,72,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Papaya
09/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
11/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
14/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
15/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
18/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
